row_index,actual_price_idr,base_value_log1p_price,predicted_log1p_price,fac_kolam_renang,fac_ac,fac_shower,fac_jemput_bandara,fac_televisi,fac_resepsionis_24jam,fac_laundry,fac_restoran,fac_brankas,fac_bar,fac_bebas_rokok,fac_keamanan,fac_spa,fac_concierge,fac_lift,fac_pijat,fac_dokter,fac_gym,fac_kolam_renang_pribadi,fac_kursi_roda,fac_porter,fac_smart_tv,fac_makanan_halal,fac_streaming,fac_sarapan,fac_bidet,fac_ruang_konferensi,rating,review_count,star,regency_Badung,regency_Bangli,regency_Buleleng,regency_Denpasar,regency_Gianyar,regency_Jembrana,regency_Klungkung,regency_Other,regency_Tabanan,category_Apartemen,category_Glamping,category_Guest House,category_Hostel,category_Hotel,category_Hotel Privat,category_Other,category_Resort,category_Resort Villa,category_Villa
226,157065.0,14.040013,13.059712,-0.6357291,-0.021473253,-0.027909735,-0.027346045,-0.018042756,-0.030725526,0.0047338707,-0.024246184,-0.01231477,-0.029680287,-5.719834e-05,-0.0041767433,-0.002537006,-0.034726225,0.04087828,0.00046329288,0.0046404903,-0.03847338,-0.088567026,0.006860218,-0.0008489792,-0.0036769528,-0.00086632767,-0.0010149524,0.003154804,-7.572829e-05,0.0,-0.4023744,0.009502338,0.39333594,0.0037540686,0.0,0.0,0.00024670849,-0.0012468775,-0.00020731974,0.0,0.0,0.004339834,-0.0146051105,0.0,0.0029582288,0.0,0.0015125587,0.0,0.00040813576,-0.033190306,-0.0007104449,-0.0022673905
227,2145342.0,14.040013,14.743417,0.03308849,-0.013272281,-0.01780467,0.0030349172,0.008968908,0.005192138,0.004004893,-0.0053006867,0.011931307,-0.023977278,0.011047704,-0.0014517487,-0.0059765587,-0.035256073,-0.012550793,-0.002182372,-0.005302434,-0.071079366,0.20399125,-0.0016365887,0.006885039,-0.0012530005,0.00041090025,-0.00058754516,0.0030337882,-0.00020325187,0.0,0.014555307,0.021250805,0.57626987,0.0050716368,0.0,0.0,0.00024670849,-0.002703108,-0.00027242998,0.0,0.0,0.0046095964,0.00028589036,0.0,0.00083498226,0.0,0.0029356712,0.0,0.000995222,-0.024306487,-0.00054142997,0.010416283
228,10200893.0,14.040013,14.703348,0.03400244,-0.010593572,-0.014935806,0.0029604784,0.0078019435,-0.0034429287,0.0033348773,-0.000753804,0.006815198,0.012823671,0.008287264,-0.0014517487,0.0043092296,-0.021006428,-0.008251279,-0.004491772,-0.006379449,-0.06233656,0.16729735,-0.00047417195,-0.004590936,-0.0026484584,-0.0012434158,-0.0006909558,0.0055584228,-0.00020325187,0.0,-0.1159641,0.11997086,0.5872694,-0.028371597,0.0,0.0,-0.0022583317,-0.0019644543,-0.00027242998,0.0,0.0,0.0046095964,0.00028589036,0.0,0.0029582288,0.0,0.0029356712,0.0,0.000995222,-0.021801345,-0.00054142997,0.0057873335
229,8376430.0,14.040013,15.021302,0.0295973,-0.014846107,-0.018467529,0.007522503,0.011600249,-0.0041227094,0.008567759,0.0033113533,-0.012466361,-0.026635008,0.0040925746,0.0026978212,-0.02231355,-0.029240508,0.022313353,0.0002234765,-0.0076012453,0.20643984,-0.09124667,-0.0026347886,0.0038993738,0.005270219,0.0005214464,-0.00058754516,0.0011799157,-7.572829e-05,0.0,0.30340752,0.02612756,0.63934356,0.0026278985,0.0,0.0,0.00024670849,-0.0026874123,-0.00027242998,0.0,0.0,0.0046513705,0.00028589036,0.0,0.00083498226,0.0,-0.012931908,0.0,0.000995222,-0.052410383,-0.00054142997,-0.005387975
230,2115239.0,14.040013,14.510727,0.031811554,-0.01124341,-0.017223665,0.0043907445,0.0065882965,-0.0039116736,0.005463211,0.002365928,0.009815319,0.017792962,0.0051319515,-0.0023097433,0.009753139,-0.036829345,-0.009451159,-0.00448694,-0.0074760527,-0.06441409,-0.061534323,-0.0017856248,-0.0038487664,0.0015267687,0.00066524395,-0.0006909558,0.0043998268,-7.572829e-05,0.0,0.025161766,0.046711873,0.5009681,-0.0041410257,0.0,0.0,0.00024670849,-0.0019644543,-0.00027242998,0.0,0.0,-0.094491,0.00028589036,0.0,0.0029582288,0.0,0.0027411347,0.0,0.000995222,0.11733121,-0.00036023755,0.000119428325
231,16665340.0,14.040013,14.944101,0.031745736,-0.012769198,-0.01583009,-0.030321699,0.008612397,0.0012460675,-0.010080646,-0.007787968,-0.010576229,-0.023482429,0.0070677684,0.0017271604,-0.012802515,-0.039695736,-0.0083151935,0.0011281534,-0.011012835,-0.07511329,0.20970316,-0.0013233358,0.002163914,0.00866938,0.0002835718,0.00514421,0.0044356044,-0.00020325187,0.0,0.19690487,0.059284493,0.6075336,0.0042730942,0.0,0.0,0.00024670849,-0.0026874123,-0.00042967428,0.0,0.0,0.005423915,0.00028589036,0.0,0.00083498226,0.0,0.010750912,0.0,0.000995222,-0.027284723,-0.00054142997,0.02588515
232,5861429.0,14.040013,15.120877,0.029968314,-0.0123941405,-0.020732692,0.005398194,0.005240105,-0.0036539645,-0.008984251,-0.007579996,0.007272424,0.013245317,0.00020715992,0.0017271604,-0.013883974,0.05061591,-0.0083151935,0.00016793807,0.01790202,-0.11128639,0.18324964,-0.000543291,-0.005686883,-0.0005425161,0.00064877485,-0.0006550297,0.0044356044,-0.00020325187,0.0,0.3084617,0.060810808,0.57552946,0.0024963412,0.0,0.0,0.00024670849,-0.0012207818,-0.00042967428,0.0,0.0,0.005055805,0.00028589036,0.0,0.00083498226,0.0,0.012088399,0.0,0.000995222,-0.037281863,-0.00054142997,0.027915101
233,2809917.0,14.040013,14.424824,0.031745736,-0.01567443,-0.02860171,-0.03806596,0.005446613,-0.0034119266,-0.021495411,-0.024600958,-0.013019647,-0.027389636,-0.008685494,0.0026978212,-0.02231355,-0.04730704,-0.01224752,0.0011108948,-0.009397281,-0.070506394,-0.090702616,-0.0019659016,0.002050178,-0.0022644023,0.0002835718,-0.00058754516,0.002591935,-7.572829e-05,0.0,0.19754031,0.04019648,0.6046086,0.0026777566,0.0,0.0,0.00024670849,-0.0026525634,-0.00042967428,0.0,0.0,0.005423915,0.0002904425,0.0,0.00083498226,0.0,0.009124894,0.0,-0.02274792,-0.047329843,-0.00054142997,-0.010045524
234,2443766.0,14.040013,15.172122,0.029004691,-0.009001103,-0.014528684,0.0054213,0.010127149,-0.0034429287,0.0038538463,9.645184e-06,0.01035752,0.011860334,0.0004325091,-0.0014517487,0.0076376963,0.053716112,-0.008500384,0.00029638928,0.015965091,-0.10918639,0.16897993,-8.2578146e-05,0.020399857,0.00015453016,-0.0019966853,0.006231461,0.0028712146,-0.00020325187,0.0,0.31387773,0.0875186,0.54500806,-0.007349903,0.0,0.0,0.00024670849,0.006518149,-0.00027242998,0.0,0.0,0.005055805,0.00028589036,0.0,0.00037725104,0.0,0.012088399,0.0,0.000995222,-0.034464937,-0.00054142997,0.0038398623
235,797632.0,14.040013,14.472081,0.031841576,-0.014892157,-0.03796491,0.0044651832,0.0052861786,-0.0041227094,0.0044619893,-0.021913849,0.011465241,-0.03154898,-0.013679847,0.0026978212,0.0043956246,0.044381384,-0.01648312,-0.00031882362,0.008888754,-0.048642974,-0.07938309,-0.0017856248,0.011663885,-0.0003744163,0.00041090025,-0.0006909558,0.0025437737,-7.572829e-05,0.0,0.009850516,0.005390767,0.5828887,0.0026120064,0.0,0.0,0.00024670849,-0.0026682587,-0.00027242998,0.0,0.0,0.0046095964,0.0002904425,0.0,0.0029582288,0.0,0.0025326996,0.0,0.000995222,-0.043157175,-0.00054142997,0.0057075713
236,2821546.0,14.040013,15.078679,0.03101382,-0.012314431,-0.022573275,0.007522503,0.015571985,-0.0041227094,0.008567759,0.0031293773,0.006700844,0.015144221,0.0040925746,-0.0023097433,0.015250743,0.032436933,-0.014964556,-0.0028426042,-0.009062212,0.17634796,-0.08868012,-0.0026347886,-0.0014616466,0.007271371,0.00064877485,-0.00058754516,0.0011799157,-7.572829e-05,0.0,0.32413846,0.014456507,0.59662855,0.0025154608,0.0,0.0,0.00024670849,-0.0041632373,-0.00027242998,0.0,0.0,0.00428326,0.00028589036,0.0,0.00083498226,0.0,-0.012931908,0.0,0.000995222,-0.05041149,-0.00054142997,-0.0006477304
237,6598125.0,14.040013,15.272403,0.031150632,-0.010204432,-0.018113868,0.007880247,0.0027927498,-0.0032008907,0.011874214,0.0029507463,0.008970883,0.0137649635,0.00023931944,-0.0023097433,0.01426083,0.03471053,-0.009515074,-0.00018946151,0.020585662,0.095752336,-0.07380336,-0.0019659016,0.0059544616,-0.003589626,0.00066524395,-0.0006550297,-0.0058910847,-7.572829e-05,0.0,0.31272954,0.08232307,0.5611008,-0.0027096253,0.0,0.0,0.00024670849,0.006518149,-0.00027242998,0.0,0.0,0.004182997,0.00028589036,0.0,0.00083498226,0.0,0.011893863,0.0,0.000995222,0.13270131,-0.00036023755,-0.000119342585
238,1293259.0,14.040013,14.829725,0.031831615,-0.012769198,-0.016952278,0.005063556,0.009635295,0.005192138,0.003982624,-0.007787968,0.0073296353,-0.022808073,0.011340132,-0.0014517487,-0.013631662,-0.039516218,-0.014799606,0.00087559014,-0.011012835,-0.080545045,0.20019817,-0.0024857526,-0.0012986425,-0.0012973563,0.00041090025,-0.00058754516,0.0034753599,-0.00020325187,0.0,0.1737894,-0.028785346,0.5941614,0.004207344,0.0,0.0,0.00024670849,-0.004615004,-0.00027242998,0.0,0.0,0.005055805,0.00028589036,0.0,0.00083498226,0.0,0.0056533758,0.0,0.000995222,-0.028791398,-0.00054142997,0.015299809
239,2033235.0,14.040013,15.084498,0.030447513,-0.011728543,-0.020057017,0.0064388616,-0.0151709085,-0.0032008907,0.011396185,0.0029507463,0.0063654236,0.013468995,-0.0017036358,-0.0052135354,0.015250743,0.0570256,-0.009673118,-0.004957618,-0.014354431,-0.06035079,-0.049680516,-0.0019659016,-0.0031188915,0.0022327825,0.00066524395,-0.0006550297,0.002833918,-7.572829e-05,0.0,0.31824827,0.07493698,0.5449052,-0.0030137443,0.0,0.0,0.00024670849,0.0059663737,-0.00027242998,0.0,0.0,0.005055805,0.0002904425,0.0,0.00083498226,0.0,0.009124894,0.0,0.000995222,0.14100477,-0.00036023755,-0.0006477304
240,3251874.0,14.040013,14.810315,0.031315513,-0.012662649,-0.01976837,0.0033695546,0.0054614567,0.0012460675,0.004004893,-0.0009286538,0.007272424,0.013829461,-0.007847726,-0.0014517487,-0.0056403,0.034212075,-0.007933627,0.0011556203,-0.00647041,-0.058677047,0.1672984,-0.00047417195,-0.0072054146,-0.001429274,0.00041090025,-0.0006550297,0.0055584228,-0.00020325187,0.0,0.017559605,0.06378231,0.54518074,0.0038691596,0.0,0.0,0.00024670849,-0.000914742,-0.00027242998,0.0,0.0,0.0046095964,0.0002904425,0.0,0.00083498226,0.0,0.0034727054,0.0,0.000995222,-0.025994055,-0.00054142997,0.013396235
241,1520979.0,14.040013,14.2392235,0.03522389,-0.012408809,-0.027198276,0.0047046463,-0.026689446,0.056679364,0.0050667077,0.0021910782,0.012003683,0.013841566,-0.009631174,-0.0041767433,-0.0036976333,0.022909246,-0.010375897,-0.007984579,-0.0061814785,-0.054211512,-0.053962905,-0.0017856248,-0.005175197,-0.0012688867,0.00066524395,-0.0006909558,-0.019334413,-7.572829e-05,0.0,-0.3100183,0.12135952,0.51034415,-0.03313344,0.0,0.0,0.00024670849,-0.0013562843,-0.00027242998,0.0,0.0,-0.091984436,0.0002904425,0.0,0.0029582288,0.0,0.00057234085,0.0,0.00040813576,0.09119488,-0.0002489724,0.0004136465
242,2431913.0,14.040013,14.86674,0.031492878,-0.011939092,-0.022826968,0.003132462,0.008155452,0.005192138,0.0044829226,-0.0051008584,0.0055422364,-0.024491223,0.010934541,0.0017271604,0.0026762418,0.035172876,-0.008251279,-0.002608474,0.011508177,-0.06220004,0.20128024,0.01265415,-0.0067870584,0.0050224396,0.00041090025,-0.00058754516,0.0055584228,-0.00020325187,0.0,0.0048544514,0.05407648,0.57837164,0.004207344,0.0,0.0,0.00024670849,-0.0024162214,-0.00020731974,0.0,0.0,0.0046095964,0.00028589036,0.0,0.00083498226,0.0,0.0029356712,0.0,0.000995222,-0.024360206,-0.00054142997,0.002886289
243,804438.0,14.040013,14.738869,0.031181693,-0.013078006,-0.016964482,0.004906985,-0.054291107,0.00081344415,0.008443958,-0.007779824,0.0074999607,0.011100687,0.0058739814,-0.004355541,-0.02164157,-0.039695736,-0.008473237,-0.0026440667,-0.011012835,-0.1249926,0.17545049,-0.0013233358,-0.004999575,-0.0008380891,0.00064877485,-0.00058754516,0.0044356044,-0.00020325187,0.0,0.21642604,0.030999975,0.55274826,-0.010725063,0.0,0.0,0.00024670849,0.009209743,-0.00027242998,0.0,0.0,0.005055805,-0.014376203,0.0,0.00083498226,0.0,0.010750912,0.0,0.000995222,-0.038252812,-0.00054142997,-0.0017194751
244,10327929.0,14.040013,14.994148,0.030532356,-0.013128635,-0.022470353,0.005161101,0.009767347,0.005192138,0.0044606538,-0.007579996,0.0052001397,0.013617107,0.011340132,-0.0014517487,0.008173846,0.04868055,-0.012895663,0.0011556203,-0.012063801,-0.06702952,0.18598045,-0.0024857526,-0.003998748,0.005776255,-0.0012434158,-0.00058754516,0.0044356044,-0.00020325187,0.0,0.21309909,-0.0094592925,0.56341916,0.004207344,0.0,0.0,0.00024670849,-0.0041632373,-0.00027242998,0.0,0.0,0.005055805,0.00028589036,0.0,0.00083498226,0.0,0.0056533758,0.0,0.000995222,-0.02566184,-0.00054142997,0.0061004544
245,3728000.0,14.040013,15.363176,0.028168736,-0.009240218,-0.015908517,0.0060332105,-0.052029636,-0.0041537113,0.014410815,9.645184e-06,-0.01995296,0.011063726,0.013119573,-0.004355541,0.015628122,0.027244506,0.02156391,-0.0013657134,-0.0133782225,0.19966191,0.13857958,-0.0024857526,0.009720618,-0.008537256,0.00264776,-0.00058754516,0.0011622424,0.0036310225,0.0,0.29159456,-0.010576345,0.5615233,-0.0053810314,0.0,0.0,0.00024670849,0.014992518,-0.00027242998,0.0,0.0,0.0046513705,0.00028589036,0.0,0.00083498226,0.0,0.0056533758,0.0,0.000995222,0.0886316,-0.00036023755,0.009692863
246,7805326.0,14.040013,15.501121,0.028436257,-0.011322011,-0.015616538,0.0061897817,0.00876631,-0.0043647476,0.0044606538,-0.00016898575,-0.01029017,0.013208357,0.013737831,0.0017271604,0.008360045,0.025296304,0.031542424,-0.0028078663,0.01992094,0.18863074,0.18442518,0.015929496,0.000601365,0.003384919,0.0005214464,-0.00058754516,0.0020633405,-0.00020325187,0.0,0.3517325,0.010041774,0.6013996,0.0033907508,0.0,0.0,0.00024670849,-0.0041632373,-0.00020731974,0.0,0.0,0.0046513705,0.00028589036,0.0,0.00083498226,0.0,0.0056533758,0.0,0.000995222,-0.029844608,-0.00054142997,0.004789863
247,4202406.0,14.040013,14.743935,0.03308849,-0.012537787,-0.017335735,0.003132462,0.0076987385,-0.0043647476,0.0042094104,-0.0053006867,-0.010576229,-0.024651634,0.010934541,0.0017271604,-0.004811153,-0.03074909,-0.012550793,0.0001404711,0.008095587,-0.06868684,0.1922829,-0.0016365887,0.0008148693,0.010276911,0.0002835718,-0.0006909558,0.004598178,0.00024390226,0.0,-0.0005305443,0.032739326,0.5851836,0.004990977,0.0,0.0,0.00024670849,-0.002703108,-0.00027242998,0.0,0.0,0.0049777073,0.00028589036,0.0,0.0029582288,0.0,0.0029356712,0.0,0.000995222,-0.024375858,-0.00054142997,0.013396235
248,4290685.0,14.040013,14.814145,0.02846695,-0.011318354,-0.015081605,0.0064193835,0.009319443,-0.0039116736,0.010789377,0.003304227,0.009561067,0.01386258,0.0068070246,-0.0023097433,0.015403588,-0.047516853,0.019731862,-0.0030870487,-0.01018469,-0.12211108,-0.06479889,-0.0026347886,0.006019324,0.007338197,0.0027750884,-0.00058754516,0.0026231827,9.087395e-05,0.0,0.23501745,-0.013008481,0.54008234,-0.0041410257,0.0,0.0,0.00024670849,0.014992518,-0.00027242998,0.0,0.0,0.005055805,0.00028589036,0.0,0.00083498226,0.0,0.0054588397,0.0,0.000995222,0.13051258,-0.00036023755,-0.0005386773
249,1205636.0,14.040013,14.533492,0.031175189,-0.011945565,-0.016493833,0.004897366,0.002635269,-0.0034119266,0.006214753,0.0023730542,0.0042363065,-0.03205338,-0.00027343104,-0.0023097433,0.009030901,-0.03700886,-0.0091335075,-0.00448694,-0.0074760527,-0.06866781,-0.06518938,-0.0010042746,-0.0046859807,-0.0038321,-0.0020488375,0.006231461,-0.022402277,9.087395e-05,0.0,0.01966752,0.036167935,0.5519258,-0.0006383212,0.0,0.0,0.00024670849,-0.0014013579,-0.00027242998,0.0,0.0,0.0045093335,0.00028589036,0.0,0.00083498226,0.0,0.0036813524,0.0,0.000995222,0.10342903,-0.00036023755,-5.3860305e-05
250,2562396.0,14.040013,14.49785,-0.5937138,0.17816506,0.2525538,0.0044102226,0.00042007174,-0.0032008907,0.0051303743,0.024634762,0.01537559,-0.020105671,0.00021280484,0.0040437477,-0.014501115,0.09160921,0.049028847,0.006209644,-0.001223915,-0.03992193,-0.03621841,-0.0010042746,0.007099938,-0.00033670256,0.00041090025,-0.0010149524,0.0035040183,-7.572829e-05,0.0,0.061716612,0.064367674,0.43519863,-0.0030156206,0.0,0.0,-0.0022583317,-0.001366509,-0.00027242998,0.0,0.0,0.003971724,0.0002904425,0.0,0.0029582288,0.0,-0.006430418,0.0,0.000995222,-0.02450187,-0.0006599426,-0.0046476517
251,3780717.0,14.040013,15.50995,0.031047363,-0.01033499,-0.016404372,0.006524419,0.009175435,-0.0036539645,0.0038538463,9.645184e-06,0.008680669,0.013141977,-0.010255856,0.0017271604,0.008326691,0.02975024,-0.008847333,-0.0030959053,0.015529444,0.1818086,0.1901876,-0.0013233358,0.012899076,-0.0020445175,0.00064877485,0.006231461,0.0014591952,-0.00020325187,0.0,0.3636291,0.078414425,0.5790852,0.002940129,0.0,0.0,0.00024670849,-0.0011859329,-0.00027242998,0.0,0.0,0.00428326,0.0002904425,0.0,0.00083498226,0.0,0.00931943,0.0,0.000995222,-0.0360613,-0.00054142997,0.0031205025
252,2252653.0,14.040013,15.142044,0.029700568,-0.011042211,-0.015309399,-0.046234507,0.00209975,-0.0032008907,0.011874214,0.0031327223,0.009028094,-0.024632284,0.00023931944,-0.0023097433,0.01426083,-0.030558126,0.0150247365,0.0002812167,0.019191992,0.11773417,-0.08106282,0.010569351,0.003902168,-0.0045133578,0.00066524395,-0.0006550297,0.0012111635,-7.572829e-05,0.0,0.28766388,0.07023642,0.5711207,-0.0025516064,0.0,0.0,0.00024670849,0.010173687,-0.00020731974,0.0,0.0,0.00428326,0.00028589036,0.0,0.00083498226,0.0,0.010556376,0.0,0.000995222,0.1295508,-0.00036023755,-0.000119342585
253,1590523.0,14.040013,14.9629755,0.032449882,-0.011442482,-0.014697454,0.007620048,0.006446008,-0.0041227094,0.011874214,0.0031327223,-0.008225138,-0.027148953,0.0069110706,-0.0023097433,0.014294187,-0.028791875,-0.015999489,-0.004686332,-0.013186454,0.12776257,-0.07427144,-0.0026347886,0.003539657,-0.0011016955,0.0005379155,0.00514421,0.00046165375,9.087395e-05,0.0,0.21132937,-0.024454145,0.6003495,0.0041997335,0.0,0.0,0.00024670849,-0.004615004,-0.00027242998,0.0,0.0,0.0046513705,0.00028589036,0.0,0.00083498226,0.0,0.0054588397,0.0,0.000995222,0.113313206,-0.00036023755,-0.0006477304
254,5780512.0,14.040013,14.786287,0.03128197,-0.010707515,-0.02064052,0.004897366,0.002659934,-0.0034119266,0.0059412406,0.0021910782,0.008544547,0.01816475,-0.00023168715,-0.0023097433,0.008763226,0.044426534,-0.0091335075,-0.00018946151,0.0121729,-0.047962964,-0.063312195,-0.0011167377,0.012896961,-7.579569e-05,-0.0020488375,0.012030214,0.0046095476,-7.572829e-05,0.0,0.013754668,0.06812638,0.5322366,0.00054139935,0.0,0.0,0.00024670849,-0.0009495908,-0.00027242998,0.0,0.0,0.0046095964,0.00028589036,0.0,0.0029582288,0.0,0.003486604,0.0,0.000995222,0.11260351,-0.00036023755,0.00064781617
255,5562235.0,14.040013,14.529589,0.031267572,-0.012363679,-0.014681631,-0.02946526,-0.05875568,0.0047595142,-0.018348869,-0.008055914,-0.013501085,-0.02002185,0.010608712,0.0066412706,-0.02205121,-0.039516218,-0.018600753,-0.0032789218,-0.009333811,-0.12756474,0.18946242,-0.0024857526,-0.0019023453,-0.0010857811,0.0005214464,-0.00058754516,0.0034753599,-0.00020325187,0.0,0.12529306,-0.03857307,0.57601756,-0.010947602,0.0,0.0,0.00024670849,0.018648056,-0.00042967428,0.0,0.0,0.005423915,0.00028589036,0.0,0.00083498226,0.0,0.0056533758,0.0,0.000995222,-0.03188681,-0.00054142997,-0.0063770246
256,3407024.0,14.040013,14.872465,0.033492655,0.12325369,0.1415076,0.0029527848,-0.029236369,-0.0043647476,0.003731381,0.018537924,0.009165189,0.008537974,-0.022889603,-0.0022470686,-0.0056403,-0.05821622,-0.018241556,-0.011826403,0.004058798,-0.067322634,0.090647556,-0.0016365887,-0.0032841577,-0.0016468561,0.00041090025,-0.0006909558,0.0055584228,-0.00020325187,0.0,0.021434335,0.029804114,0.5634298,0.004014246,0.0,0.0,0.00024670849,-0.0022164918,-0.00027242998,0.0,0.0,0.0046095964,0.0002904425,0.0,0.0029582288,0.0,0.0027272361,0.0,0.000995222,-0.02266693,-0.00049092766,0.0131806545
257,5378356.0,14.040013,14.760259,0.032739792,-0.012896527,-0.0176954,-0.017213574,0.008671867,0.005192138,0.0042094104,-0.0052925427,-0.010406651,0.014273357,0.011047704,-0.0014517487,-0.004811153,-0.029880775,-0.008251279,0.0011281534,-0.005302434,-0.065616004,0.19506031,-0.0016365887,0.0008148693,0.011160212,0.0002835718,-0.0006909558,0.0055584228,-0.00020325187,0.0,-8.5905864e-05,0.05746132,0.55067366,0.0042730942,0.0,0.0,0.00024670849,-0.0022513405,-0.00027242998,0.0,0.0,0.0049777073,0.00028589036,0.0,0.0029582288,0.0,0.0029356712,0.0,0.000995222,-0.023598127,-0.00054142997,0.013396235
258,1302851.0,14.040013,14.497108,0.02740688,-0.014143951,-0.018168384,0.0069260043,0.0074465373,-0.0034119266,-0.025048887,0.003304227,0.003986087,0.015985414,-0.0031756645,-0.0023097433,-0.019714683,-0.047092937,0.015421241,-2.9086717e-05,-0.0076012453,-0.118689515,-0.07395715,-0.0011858568,-0.0024969631,-0.00020600483,-0.0019966853,-0.0006550297,0.002052999,0.00052872114,0.0,0.16642334,0.06844056,0.5591948,0.0010941017,0.0,0.0,0.00024670849,-0.0012207818,-0.00042967428,0.0,0.0,0.005055805,0.00028589036,0.0,0.00083498226,0.0,-0.029295828,0.0,0.000995222,-0.046944182,-0.00054142997,-0.010218812
259,2035993.0,14.040013,15.305218,0.032260735,-0.009251666,-0.014088638,0.0061897817,0.012565507,-0.0043647476,0.010536797,0.00018449502,0.0077759773,0.013141977,-0.03604989,-0.0014517487,0.013837051,-0.02688952,-0.012553132,-0.006589447,-0.012034267,0.21389191,0.15152696,-0.0024857526,0.0070816907,-0.013808216,0.0027750884,-0.00058754516,0.0017011781,0.00024390226,0.0,0.3141525,-0.04345332,0.5730143,0.0011315694,0.0,0.0,0.00024670849,-0.004128388,-0.00027242998,0.0,0.0,0.00428326,0.0002904425,0.0,0.00083498226,0.0,0.004221894,0.0,0.000995222,0.07419139,-0.00036023755,0.006498294
260,931297.0,14.040013,14.536562,0.030054193,-0.0157553,-0.03534567,0.006493822,0.0057411026,0.004904718,-0.010713854,-0.024392985,-0.0128500685,0.015685733,-0.017417248,0.0026978212,-0.014303643,0.05739751,-0.018731935,0.0018529324,-0.010448247,-0.108501196,-0.077697255,-0.0026347886,0.0023398881,-0.0016605079,0.0005214464,-0.00058754516,0.0016316904,-7.572829e-05,0.0,0.19259107,-0.0562347,0.5919629,0.002917542,0.0,0.0,0.00024670849,-0.004128388,-0.00042967428,0.0,0.0,0.005423915,0.0002904425,0.0,0.00083498226,0.0,0.0040273573,0.0,0.000995222,-0.04707448,-0.00054142997,0.027462354
261,3376618.0,14.040013,14.765119,0.036927745,-0.012789055,-0.018159527,0.004334664,0.007839212,0.06430768,-0.0074798176,-0.0053006867,-0.0125267925,-0.019557694,0.0093889255,-0.0010223108,0.0034464607,-0.021554178,-0.009017972,0.0025189188,-0.0047316966,-0.05071618,0.19688049,-0.0016365887,-0.00017133221,-0.0049446207,0.0002835718,-0.0006909558,0.004716592,-0.00020325187,0.0,-0.2092369,0.13777994,0.6157817,0.018915363,0.0,0.0,0.00024670849,-0.0018429002,-0.00042967428,0.0,0.0,0.0049777073,0.00028589036,0.0,0.0029582288,0.0,0.002428613,0.0,0.00040813576,-0.017732143,-0.00054142997,0.010964466
262,1024688.0,14.040013,14.413191,0.030346712,-0.01567443,-0.02619151,-0.040627223,0.0021601205,0.00095864787,-0.021495411,-0.024600958,0.0071271975,-0.027229225,-0.0031756645,0.0026978212,-0.022156222,-0.04730704,-0.01224752,0.00085833156,-0.00928027,-0.11679046,-0.093452536,-0.0011858568,-0.0015818654,-0.000116245006,0.00064877485,-0.0006550297,0.002591935,-7.572829e-05,0.0,0.22737162,0.04361116,0.604916,0.0012405119,0.0,0.0,0.00024670849,-0.0016725488,-0.00042967428,0.0,0.0,0.005055805,0.00028589036,0.0,0.00083498226,0.0,-0.029295828,0.0,0.000995222,-0.05276857,-0.00054142997,-0.010218812
263,11480992.0,14.040013,15.34629,0.032045554,-0.0082659125,-0.011547236,0.006115343,0.016620101,-0.0041537113,0.007727864,0.00018449502,0.0053708265,0.011390931,0.01396318,-0.0014517487,0.008173846,-0.022163868,-0.01103223,-0.0016471127,0.01457142,0.23221268,0.1936651,-0.0024857526,-0.0012183706,-0.0020445175,0.00064877485,-0.00058754516,0.0024846492,-0.0030258517,0.0,0.26256922,0.011661852,0.56667995,-0.007956312,0.0,0.0,0.00024670849,0.014992518,-0.00027242998,0.0,0.0,0.00428326,0.00028589036,0.0,0.00083498226,0.0,0.0056533758,0.0,0.000995222,-0.033497315,-0.00054142997,0.004789863
264,3625573.0,14.040013,15.009051,0.029934771,-0.011436008,-0.020342914,0.005161101,0.008584778,0.005192138,0.0044606538,-0.0075881397,0.010999388,-0.023322018,0.011226971,0.0017271604,-0.0127291335,0.05351765,-0.010500091,-0.00019429391,0.01992094,-0.10768788,0.19953454,-0.0024857526,0.013376544,0.005547474,0.00064877485,0.00514421,0.0028712146,-0.00020325187,0.0,0.20801462,-0.004716729,0.5922399,0.004207344,0.0,0.0,0.00024670849,-0.004615004,-0.00027242998,0.0,0.0,0.005055805,0.00028589036,0.0,0.00083498226,0.0,0.0056533758,0.0,0.000995222,-0.03071807,-0.00054142997,0.011009266
265,5311659.0,14.040013,14.785083,0.03230684,-0.013369337,0.13620137,-0.04294707,-0.037087608,0.0044720946,-0.013170932,-0.012908987,0.014735129,-0.01990603,0.0038689615,0.0040437477,-0.013894002,-0.04942639,-0.02782267,-0.0022357677,-0.006335072,0.21319033,-0.07152253,0.016538061,-0.001224255,0.004346686,0.00064877485,-0.00058754516,-0.0007397208,-0.00044060097,0.0,0.18810727,-0.027627286,0.57400817,-0.005928642,0.0,0.0,0.00024670849,-0.004615004,-0.00036456404,0.0,0.0,-0.08770947,0.00028589036,0.0,0.00083498226,0.0,0.0054588397,0.0,0.000995222,-0.042155467,-0.00049092766,0.027290318
